Gene,Gain,High-level Gain,Total Samples,Loss,High-level Loss,No Change,Net CNV
TRPC6_ENST00000348423,2,0,193,0,0,0,2
CBX5_ENST00000439541,2,0,193,0,0,0,2
WDR4_ENST00000330317,2,0,193,0,0,0,2
CALCOCO1_ENST00000548263,2,0,193,0,0,0,2
ITGB2_ENST00000397854,2,0,193,0,0,0,2
COL6A2_ENST00000310645,2,0,193,0,0,0,2
HNRNPA1_ENST00000547276,2,0,193,0,0,0,2
SMUG1_ENST00000506595,2,0,193,0,0,0,2
SUMO3_ENST00000397893,2,0,193,0,0,0,2
KRTAP12-4,2,0,193,0,0,0,2
COL6A2_ENST00000409416,2,0,193,0,0,0,2
DEFB107B,2,0,193,0,0,0,2
C21orf58_ENST00000397682,2,0,193,0,0,0,2
FAM207A_ENST00000397826,2,0,193,0,0,0,2
KRTAP10-4_ENST00000622352,2,0,193,0,0,0,2
KRTAP10-12_ENST00000618832,2,0,193,0,0,0,2
PDE9A_ENST00000335440,2,0,193,0,0,0,2
TRPC6_ENST00000360497,2,0,193,0,0,0,2
TSPEAR,2,0,193,0,0,0,2
SPAG11B_ENST00000361111,2,0,193,0,0,0,2
OR4K2,2,0,193,0,0,0,2
SLC37A1_ENST00000398341,2,0,193,0,0,0,2
ST3GAL4_ENST00000530591,2,0,193,0,0,0,2
DCD,2,0,193,0,0,0,2
PTPRS_ENST00000353284,2,0,193,0,0,0,2
PTTG1IP_ENST00000445724,2,0,193,0,0,0,2
SHANK2_ENST00000357171,2,0,193,0,0,0,2
COL6A2_ENST00000397763,2,0,193,0,0,0,2
ST3GAL4_ENST00000534083,2,0,193,0,0,0,2
PDXK_ENST00000327574,2,0,193,0,0,0,2
PRMT2_ENST00000355680,2,0,193,0,0,0,2
TMPRSS3_ENST00000433957,2,0,193,0,0,0,2
COPZ1_ENST00000552362,2,0,193,0,0,0,2
DEFB105A,2,0,193,0,0,0,2
ATP5MC2_ENST00000549164,2,0,193,0,0,0,2
ABCG1_ENST00000398437,2,0,193,0,0,0,2
CBR1_ENST00000439427,2,0,193,0,0,0,2
PRMT2_ENST00000397638,2,0,193,0,0,0,2
SMUG1_ENST00000401977,2,0,193,0,0,0,2
SPAG11A_ENST00000400125,2,0,193,0,0,0,2
AGPAT3_ENST00000291572,2,0,193,0,0,0,2
DEFA3,2,0,193,0,0,0,2
PTPRS_ENST00000590509,2,0,193,0,0,0,2
MLIP_ENST00000370877,2,0,193,0,0,0,2
PRMT2_ENST00000334494,2,0,193,0,0,0,2
PTPRS_ENST00000588012,2,0,193,0,0,0,2
ST3GAL4_ENST00000532243,2,0,193,0,0,0,2
PRMT2_ENST00000291705,2,0,193,0,0,0,2
FTCD_ENST00000397743,2,0,193,0,0,0,2
CFAP410_ENST00000339818,2,0,193,0,0,0,2
MLIP,2,0,193,0,0,0,2
SPAG11B_ENST00000458665,2,0,193,0,0,0,2
U2AF1_ENST00000459639,2,0,193,0,0,0,2
UMODL1_ENST00000400424,2,0,193,0,0,0,2
SPAG11B_ENST00000528168,2,0,193,0,0,0,2
PDE9A_ENST00000328862,2,0,193,0,0,0,2
DIP2A_ENST00000457905,2,0,193,0,0,0,2
CRYAA_ENST00000398132,2,0,193,0,0,0,2
ATP5MC2_ENST00000338662,2,0,193,0,0,0,2
CRYAA_ENST00000398133,2,0,193,0,0,0,2
SMUG1_ENST00000514196,2,0,193,0,0,0,2
COPZ1_ENST00000548753,2,0,193,0,0,0,2
PDE1B_ENST00000550620,2,0,193,0,0,0,2
CBS_ENST00000359624,2,0,193,0,0,0,2
YBEY_ENST00000397694,2,0,193,0,0,0,2
MLIP_ENST00000274897,2,0,193,0,0,0,2
NCKAP1L_ENST00000545638,2,0,193,0,0,0,2
LACRT,2,0,193,0,0,0,2
HLA-A_ENST00000376806,2,0,193,0,0,0,2
S100B_ENST00000367071,2,0,193,0,0,0,2
DEFB104B,2,0,193,0,0,0,2
ABCG1_ENST00000347800,2,0,193,0,0,0,2
PDXK_ENST00000621478,2,0,193,0,0,0,2
BOC_ENST00000355385,2,0,193,0,0,0,2
U2AF1_ENST00000398137,2,0,193,0,0,0,2
HOXC11_ENST00000243082,2,0,193,0,0,0,2
YBEY,2,0,193,0,0,0,2
PDE9A_ENST00000398227,2,0,193,0,0,0,2
NFE2_ENST00000312156,2,0,193,0,0,0,2
DNMT3L_ENST00000628202,2,0,193,0,0,0,2
POTEM,2,0,193,0,0,0,2
DEFB4B,2,0,193,0,0,0,2
UMODL1_ENST00000408910,2,0,193,0,0,0,2
ADARB1_ENST00000389863,2,0,193,0,0,0,2
OR4K1_ENST00000285600,2,0,193,0,0,0,2
SETD4_ENST00000399205,2,0,193,0,0,0,2
LSS_ENST00000522411,2,0,193,0,0,0,2
FTCD_ENST00000397746,2,0,193,0,0,0,2
ZNF385A_ENST00000551771,2,0,193,0,0,0,2
CBR1_ENST00000399191,2,0,193,0,0,0,2
ZNRF4,2,0,193,0,0,0,2
SHANK2_ENST00000601538,2,0,193,0,0,0,2
HOXC4_ENST00000303406,2,0,193,0,0,0,2
CBS_ENST00000398158,2,0,193,0,0,0,2
ZBTB21_ENST00000398505,2,0,193,0,0,0,2
PRMT2_ENST00000458387,2,0,193,0,0,0,2
SMUG1_ENST00000505128,2,0,193,0,0,0,2
OR4M1_ENST00000315957,2,0,193,0,0,0,2
COL14A1_ENST00000309791,2,0,193,0,0,0,2
PFKL_ENST00000628044,2,0,193,0,0,0,2
ST3GAL4_ENST00000227495,2,0,193,0,0,0,2
DEFB103A,2,0,193,0,0,0,2
UBASH3A_ENST00000398367,2,0,193,0,0,0,2
CALCOCO1_ENST00000262059,2,0,193,0,0,0,2
CSTB_ENST00000640406,2,0,193,0,0,0,2
S100B_ENST00000397648,2,0,193,0,0,0,2
TSPEAR_ENST00000614657,2,0,193,0,0,0,2
SHANK2_ENST00000449833,2,0,193,0,0,0,2
ZNF385A_ENST00000352268,2,0,193,0,0,0,2
OR4Q3_ENST00000642117,2,0,193,0,0,0,2
MCM3AP_ENST00000291688,2,0,193,0,0,0,2
ABCG1_ENST00000343687,2,0,193,0,0,0,2
ST3GAL4_ENST00000449406,2,0,193,0,0,0,2
NFE2_ENST00000553070,2,0,193,0,0,0,2
FTCD_ENST00000291670,2,0,193,0,0,0,2
SUMO3_ENST00000332859,2,0,193,0,0,0,2
SETD4_ENST00000399207,2,0,193,0,0,0,2
CLDN14_ENST00000399136,2,0,193,0,0,0,2
SPAG11B_ENST00000297498,2,0,193,0,0,0,2
PDE9A_ENST00000335512,2,0,193,0,0,0,2
KRTAP10-4_ENST00000616689,2,0,193,0,0,0,2
BOC_ENST00000485230,2,0,193,0,0,0,2
ITGB2_ENST00000397852,2,0,193,0,0,0,2
CNTNAP2,1,10,193,5,0,173,-4
OR4C6,1,5,193,9,0,173,-8
UNC5D,1,5,193,4,0,173,-3
OR4C6_ENST00000314259,1,5,193,0,0,0,1
UNC5D_ENST00000287272,1,5,193,0,0,0,1
UNC5D_ENST00000416672,1,5,193,0,0,0,1
UNC5D_ENST00000420357,1,5,193,0,0,0,1
COL20A1,1,4,193,18,0,173,-17
LIME1,1,4,193,16,0,173,-15
MYT1,1,4,193,15,0,173,-14
PTK6,1,4,193,15,0,173,-14
SLC17A9,1,4,193,14,0,173,-13
SOX18,1,4,193,14,0,173,-13
MTG2,1,4,193,13,5,173,-12
OPRL1,1,4,193,13,0,173,-12
RBBP8NL,1,4,193,13,0,173,-12
PRPF6,1,4,193,12,1,173,-11
NTSR1,1,4,193,12,0,173,-11
TPD52L2,1,4,193,12,0,173,-11
LKAAEAR1,1,4,193,12,0,173,-11
NPBWR2,1,4,193,12,0,173,-11
KBTBD11,1,4,193,11,0,173,-10
HELZ2,1,4,193,11,0,173,-10
YTHDF1,1,4,193,11,0,173,-10
MRGBP,1,4,193,11,0,173,-10
ADAM32,1,4,193,10,0,173,-9
BHLHE23,1,4,193,10,0,173,-9
BIRC7,1,4,193,10,0,173,-9
PCMTD2,1,4,193,9,1,173,-8
CABLES2,1,4,193,9,0,173,-8
TCFL5,1,4,193,9,0,173,-8
ARFRP1,1,4,193,8,3,173,-7
LAMA5,1,4,193,8,0,173,-7
ARHGEF10,1,4,193,8,0,173,-7
ZNF512B,1,4,193,7,3,173,-6
ZBTB46,1,4,193,7,0,173,-6
RTEL1,1,4,193,7,0,173,-6
SLC2A4RG,1,4,193,7,0,173,-6
ZGPAT,1,4,193,7,0,173,-6
DIDO1,1,4,193,6,5,173,-5
CCBE1,1,4,193,6,0,173,-5
RGS19,1,4,193,6,0,173,-5
SLCO4A1,1,4,193,6,0,173,-5
DNAJC5,1,4,193,5,0,173,-4
RPS21,1,4,193,5,0,173,-4
PPDPF,1,4,193,5,0,173,-4
SAMD10,1,4,193,4,0,173,-3
ADRM1,1,4,193,4,0,173,-3
HRH3,1,4,193,4,0,173,-3
TCEA2,1,4,193,4,0,173,-3
CHRNA4,1,4,193,4,0,173,-3
NKAIN4,1,4,193,3,0,173,-2
EEF1A2,1,4,193,3,0,173,-2
GATA5,1,4,193,3,0,173,-2
KCNQ2,1,4,193,3,0,173,-2
STMN3,1,4,193,3,0,173,-2
GMEB2,1,4,193,3,0,173,-2
GID8,1,4,193,3,0,173,-2
OSBPL2,1,4,193,2,5,173,-1
FNDC11,1,4,193,2,0,173,-1
UCKL1,1,4,193,2,0,173,-1
COL9A3,1,4,193,2,0,173,-1
SRMS,1,4,193,1,0,173,0
OGFR,1,4,193,1,0,173,0
TNFRSF6B,1,4,193,1,0,173,0
COL20A1_ENST00000422202,1,4,193,0,0,0,1
NKAIN4_ENST00000370307,1,4,193,0,0,0,1
BIRC7_ENST00000395306,1,4,193,0,0,0,1
KCNQ2_ENST00000344425,1,4,193,0,0,0,1
ARFRP1_ENST00000612157,1,4,193,0,0,0,1
ADRM1_ENST00000253003,1,4,193,0,0,0,1
TPD52L2_ENST00000352482,1,4,193,0,0,0,1
ARFRP1_ENST00000614942,1,4,193,0,0,0,1
ARFRP1_ENST00000618838,1,4,193,0,0,0,1
STMN3_ENST00000540534,1,4,193,0,0,0,1
TPD52L2_ENST00000358548,1,4,193,0,0,0,1
TPD52L2_ENST00000611972,1,4,193,0,0,0,1
TPD52L2_ENST00000369927,1,4,193,0,0,0,1
BIRC7_ENST00000342412,1,4,193,0,0,0,1
SLCO4A1_ENST00000370507,1,4,193,0,0,0,1
ARFGAP1,1,4,193,0,0,0,1
ARFRP1_ENST00000612256,1,4,193,0,0,0,1
ARFGAP1_ENST00000519604,1,4,193,0,0,0,1
KCNQ2_ENST00000360480,1,4,193,0,0,0,1
KCNQ2_ENST00000626839,1,4,193,0,0,0,1
PCMTD2_ENST00000609372,1,4,193,0,0,0,1
KCNQ2_ENST00000370224,1,4,193,0,0,0,1
ARHGEF10_ENST00000398560,1,4,193,0,0,0,1
PTK6_ENST00000217185,1,4,193,0,0,0,1
MYT1_ENST00000622439,1,4,193,0,0,0,1
DIDO1_ENST00000395343,1,4,193,0,0,0,1
OSBPL2_ENST00000643412,1,4,193,0,0,0,1
YTHDF1_ENST00000370334,1,4,193,0,0,0,1
GMEB2_ENST00000370069,1,4,193,0,0,0,1
HELZ2_ENST00000427522,1,4,193,0,0,0,1
ARFRP1_ENST00000619493,1,4,193,0,0,0,1
MYT1_ENST00000536311,1,4,193,0,0,0,1
ARHGEF10_ENST00000398564,1,4,193,0,0,0,1
OSBPL2_ENST00000644775,1,4,193,0,0,0,1
RTEL1_ENST00000370018,1,4,193,0,0,0,1
KCNQ2_ENST00000629241,1,4,193,0,0,0,1
TPD52L2_ENST00000351424,1,4,193,0,0,0,1
KCNQ2_ENST00000344462,1,4,193,0,0,0,1
LIME1_ENST00000487026,1,4,193,0,0,0,1
CCBE1_ENST00000398179,1,4,193,0,0,0,1
KCNQ2_ENST00000637193,1,4,193,0,0,0,1
OSBPL2_ENST00000643981,1,4,193,0,0,0,1
OPRL1_ENST00000336866,1,4,193,0,0,0,1
NKAIN4_ENST00000370313,1,4,193,0,0,0,1
OSBPL2_ENST00000645520,1,4,193,0,0,0,1
TCEA2_ENST00000395053,1,4,193,0,0,0,1
GMEB2_ENST00000370077,1,4,193,0,0,0,1
TCFL5_ENST00000217162,1,4,193,0,0,0,1
OSBPL2_ENST00000644189,1,4,193,0,0,0,1
ZBTB46_ENST00000245663,1,4,193,0,0,0,1
SLC17A9_ENST00000370349,1,4,193,0,0,0,1
ZGPAT_ENST00000448100,1,4,193,0,0,0,1
ABHD16B,1,4,193,0,0,0,1
OGFR_ENST00000370461,1,4,193,0,0,0,1
DIDO1_ENST00000395340,1,4,193,0,0,0,1
OPRL1_ENST00000355631,1,4,193,0,0,0,1
ARFRP1_ENST00000607873,1,4,193,0,0,0,1
MYT1_ENST00000360149,1,4,193,0,0,0,1
FNDC11_ENST00000370098,1,4,193,0,0,0,1
KCNQ2_ENST00000625514,1,4,193,0,0,0,1
ARFGAP1_ENST00000370283,1,4,193,0,0,0,1
BHLHE23_ENST00000370346,1,4,193,0,0,0,1
DIDO1_ENST00000370371,1,4,193,0,0,0,1
TPD52L2_ENST00000615907,1,4,193,0,0,0,1
OSBPL2_ENST00000439951,1,4,193,0,0,0,1
TPD52L2_ENST00000346249,1,4,193,0,0,0,1
PCMTD2_ENST00000299468,1,4,193,0,0,0,1
ARFGAP1_ENST00000370275,1,4,193,0,0,0,1
ARFGAP1_ENST00000519273,1,4,193,0,0,0,1
CHRNA4_ENST00000615287,1,4,193,0,0,0,1
UCKL1_ENST00000358711,1,4,193,0,0,0,1
ARHGEF10_ENST00000520359,1,4,193,0,0,0,1
KCNQ2_ENST00000629676,1,4,193,0,0,0,1
OSBPL2_ENST00000358053,1,4,193,0,0,0,1
DIDO1_ENST00000370366,1,4,193,0,0,0,1
RPS21_ENST00000450116,1,4,193,0,0,0,1
UCKL1_ENST00000369908,1,4,193,0,0,0,1
OSBPL2_ENST00000644702,1,4,193,0,0,0,1
RTEL1_ENST00000508582,1,4,193,0,0,0,1
LKAAEAR1_ENST00000302096,1,4,193,0,0,0,1
ARHGEF10_ENST00000349830,1,4,193,0,0,0,1
RTEL1_ENST00000318100,1,4,193,0,0,0,1
TPD52L2_ENST00000348257,1,4,193,0,0,0,1
ZGPAT_ENST00000357119,1,4,193,0,0,0,1
ADRM1_ENST00000620230,1,4,193,0,0,0,1
PPDPF_ENST00000370177,1,4,193,0,0,0,1
LIME1_ENST00000480139,1,4,193,0,0,0,1
OGFR_ENST00000621591,1,4,193,0,0,0,1
HRH3_ENST00000611492,1,4,193,0,0,0,1
UNC5D_ENST00000453357,1,4,193,0,0,0,1
DIDO1_ENST00000354665,1,4,193,0,0,0,1
ADAM32_ENST00000519315,1,4,193,0,0,0,1
FNDC11_ENST00000370097,1,4,193,0,0,0,1
DIDO1_ENST00000370368,1,4,193,0,0,0,1
TCEA2_ENST00000361317,1,4,193,0,0,0,1
AL121845.2,1,4,193,0,0,0,1
RGS19_ENST00000332298,1,4,193,0,0,0,1
ZBTB46_ENST00000302995,1,4,193,0,0,0,1
PCMTD2_ENST00000369758,1,4,193,0,0,0,1
RPS21_ENST00000370562,1,4,193,0,0,0,1
ZGPAT_ENST00000355969,1,4,193,0,0,0,1
ARFGAP1_ENST00000547204,1,4,193,0,0,0,1
ZGPAT_ENST00000369967,1,4,193,0,0,0,1
C20orf204,1,4,193,0,0,0,1
HRH3_ENST00000317393,1,4,193,0,0,0,1
ADAM32_ENST00000437682,1,4,193,0,0,0,1
VIPR2,1,3,193,12,0,173,-11
CDH4,1,3,193,11,0,173,-10
MYH9,1,3,193,10,1,173,-9
PSMA7,1,3,193,8,0,173,-7
LSM14B,1,3,193,5,0,173,-4
SS18L1,1,3,193,4,2,173,-3
TAF4,1,3,193,4,1,173,-3
OR4P4,1,3,193,0,0,0,1
LSM14B_ENST00000370915,1,3,193,0,0,0,1
VIPR2_ENST00000377633,1,3,193,0,0,0,1
CDH4_ENST00000543233,1,3,193,0,0,0,1
OR4P4_ENST00000314612,1,3,193,0,0,0,1
SS18L1_ENST00000370848,1,3,193,0,0,0,1
OR4S2_ENST00000312422,1,3,193,0,0,0,1
OR4S2,1,3,193,0,0,0,1
VIPR2_ENST00000402066,1,3,193,0,0,0,1
MYH9_ENST00000401701,1,3,193,0,0,0,1
PSMA7_ENST00000370858,1,3,193,0,0,0,1
PSMA7_ENST00000370861,1,3,193,0,0,0,1
CDH4_ENST00000611855,1,3,193,0,0,0,1
MCPH1,1,2,193,13,1,173,-12
WDR60,1,2,193,10,0,173,-9
RCVRN,1,2,193,9,0,173,-8
BIN3,1,2,193,8,1,173,-7
NSF,1,2,193,6,5,173,-5
SHOX,1,2,193,5,0,173,-4
GRIK1,1,2,193,5,0,173,-4
ESYT2,1,2,193,5,0,173,-4
GPC5,1,2,193,4,0,173,-3
ADAM18,1,2,193,1,0,173,0
BIN3_ENST00000399977,1,2,193,0,0,0,1
GRIK1_ENST00000399914,1,2,193,0,0,0,1
GAS7_ENST00000437099,1,2,193,0,0,0,1
SHOX_ENST00000334060,1,2,193,0,0,0,1
GRIK1_ENST00000399909,1,2,193,0,0,0,1
BIN3_ENST00000640731,1,2,193,0,0,0,1
GRIK1_ENST00000399907,1,2,193,0,0,0,1
GAS7_ENST00000323816,1,2,193,0,0,0,1
BIN3_ENST00000520292,1,2,193,0,0,0,1
ADAM18_ENST00000520772,1,2,193,0,0,0,1
GRIK1_ENST00000389125,1,2,193,0,0,0,1
GRIK1_ENST00000389124,1,2,193,0,0,0,1
ESYT2_ENST00000613624,1,2,193,0,0,0,1
AF241726.2,1,2,193,0,0,0,1
NSF_ENST00000575068,1,2,193,0,0,0,1
BIN3_ENST00000519513,1,2,193,0,0,0,1
GRIK1_ENST00000399913,1,2,193,0,0,0,1
SHOX_ENST00000381575,1,2,193,0,0,0,1
ADAM18_ENST00000379866,1,2,193,0,0,0,1
SPEM2,1,1,193,20,0,173,-19
SPDYE4,1,1,193,18,0,173,-17
PRRG1,1,1,193,18,0,173,-17
ATP1B2,1,1,193,17,0,173,-16
DMD,1,1,193,16,0,173,-15
CFAP52,1,1,193,16,0,173,-15
ARHGEF15,1,1,193,15,0,173,-14
ALOXE3,1,1,193,14,0,173,-13
TRAPPC9,1,1,193,13,3,173,-12
ERICH1,1,1,193,13,1,173,-12
MFSD6L,1,1,193,13,0,173,-12
KRBA2,1,1,193,12,0,173,-11
APOC3,1,1,193,12,0,173,-11
PIK3R6,1,1,193,12,0,173,-11
SOX15,1,1,193,12,0,173,-11
LANCL3,1,1,193,12,0,173,-11
ALOX12B,1,1,193,12,0,173,-11
MYH13,1,1,193,11,0,173,-10
AURKB,1,1,193,11,0,173,-10
EIF4A1,1,1,193,10,11,173,-9
SNX31,1,1,193,10,0,173,-9
APOA1,1,1,193,10,0,173,-9
KNDC1,1,1,193,10,0,173,-9
CHRNB1,1,1,193,10,0,173,-9
EFNB3,1,1,193,10,0,173,-9
TEKT5,1,1,193,10,0,173,-9
CCAR2,1,1,193,10,0,173,-9
ODF4,1,1,193,10,0,173,-9
GLP2R,1,1,193,10,0,173,-9
DGCR6,1,1,193,9,0,173,-8
CNTROB,1,1,193,9,0,173,-8
BID,1,1,193,9,0,173,-8
DPP6,1,1,193,9,0,173,-8
MYH10,1,1,193,9,0,173,-8
CD68,1,1,193,9,0,173,-8
MYOM2,1,1,193,9,0,173,-8
GUCY2D,1,1,193,9,0,173,-8
TNFSF12,1,1,193,9,0,173,-8
LOXL2,1,1,193,9,0,173,-8
EGFR,1,1,193,9,0,173,-8
GAS7,1,1,193,9,0,173,-8
MTSS1,1,1,193,9,0,173,-8
BORCS6,1,1,193,8,2,173,-7
POLR2A,1,1,193,8,2,173,-7
FGF11,1,1,193,8,0,173,-7
TTYH3,1,1,193,8,0,173,-7
PER1,1,1,193,8,0,173,-7
SPEM1,1,1,193,8,0,173,-7
ANGPT2,1,1,193,8,0,173,-7
DOC2B,1,1,193,8,0,173,-7
NDEL1,1,1,193,7,2,173,-6
TOP3B,1,1,193,7,1,173,-6
NLGN2,1,1,193,7,0,173,-6
ABCC4,1,1,193,7,0,173,-6
USP43,1,1,193,7,0,173,-6
FAM19A5,1,1,193,7,0,173,-6
CACNA2D1,1,1,193,7,0,173,-6
CYB5D1,1,1,193,7,0,173,-6
AMZ1,1,1,193,7,0,173,-6
ZBED1,1,1,193,7,0,173,-6
ALX4,1,1,193,7,0,173,-6
PRODH,1,1,193,7,0,173,-6
MICAL3,1,1,193,7,0,173,-6
WRAP53,1,1,193,6,4,173,-5
STX8,1,1,193,6,2,173,-5
TNFSF12-TNFSF13,1,1,193,6,0,173,-5
DLGAP2,1,1,193,6,0,173,-5
PIK3R5,1,1,193,6,0,173,-5
SAT2,1,1,193,6,0,173,-5
TNK1,1,1,193,6,0,173,-5
AOAH,1,1,193,6,0,173,-5
TMEM135,1,1,193,6,0,173,-5
RPL26,1,1,193,6,0,173,-5
TP53,1,1,193,5,5,173,-4
PFAS,1,1,193,5,5,173,-4
MPDU1,1,1,193,5,4,173,-4
TRAPPC1,1,1,193,5,1,173,-4
TMEM102,1,1,193,5,1,173,-4
TMEM256,1,1,193,5,0,173,-4
RNF222,1,1,193,5,0,173,-4
HES7,1,1,193,5,0,173,-4
KCNAB3,1,1,193,5,0,173,-4
RNF227,1,1,193,5,0,173,-4
GRB10,1,1,193,5,0,173,-4
NTN1,1,1,193,5,0,173,-4
PLSCR3,1,1,193,5,0,173,-4
SLC25A35,1,1,193,5,0,173,-4
CLN8,1,1,193,4,0,173,-3
RANGRF,1,1,193,4,0,173,-3
SHBG,1,1,193,4,0,173,-3
ZBTB4,1,1,193,4,0,173,-3
ADGRA1,1,1,193,4,0,173,-3
MYH8,1,1,193,4,0,173,-3
VAMP2,1,1,193,4,0,173,-3
SENP3,1,1,193,3,4,173,-2
CHD3,1,1,193,3,1,173,-2
FXR2,1,1,193,3,0,173,-2
TNFSF13,1,1,193,3,0,173,-2
PKNOX2,1,1,193,3,0,173,-2
DNAH2,1,1,193,3,0,173,-2
KDM6B,1,1,193,3,0,173,-2
TMEM88,1,1,193,3,0,173,-2
ALOX15B,1,1,193,3,0,173,-2
OR5AS1,1,1,193,2,0,173,-1
NPSR1,1,1,193,2,0,173,-1
APOA4,1,1,193,2,0,173,-1
PHF21B,1,1,193,2,0,173,-1
CPA5,1,1,193,2,0,173,-1
TMEM107,1,1,193,2,0,173,-1
OR10AG1,1,1,193,2,0,173,-1
OR5I1,1,1,193,1,0,173,0
CCDC42,1,1,193,1,0,173,0
GAS7_ENST00000580865,1,1,193,0,0,0,1
ALOXE3_ENST00000448843,1,1,193,0,0,0,1
GRB10_ENST00000402578,1,1,193,0,0,0,1
TNFSF13_ENST00000625791,1,1,193,0,0,0,1
DPP6_ENST00000406326,1,1,193,0,0,0,1
TMEM107_ENST00000449985,1,1,193,0,0,0,1
ANGPT2_ENST00000629816,1,1,193,0,0,0,1
EGFR_ENST00000344576,1,1,193,0,0,0,1
ADGRA1_ENST00000392606,1,1,193,0,0,0,1
FGF11_ENST00000575082,1,1,193,0,0,0,1
CCDC42_ENST00000539522,1,1,193,0,0,0,1
TNFSF13_ENST00000396542,1,1,193,0,0,0,1
NAA38_ENST00000576384,1,1,193,0,0,0,1
TMEM178B,1,1,193,0,0,0,1
CFAP52_ENST00000396219,1,1,193,0,0,0,1
CTC1,1,1,193,0,0,0,1
PRRG1_ENST00000449135,1,1,193,0,0,0,1
SHBG_ENST00000574539,1,1,193,0,0,0,1
SENP3_ENST00000429205,1,1,193,0,0,0,1
PIK3R5_ENST00000611902,1,1,193,0,0,0,1
ANGPT2_ENST00000523120,1,1,193,0,0,0,1
CNTNAP2_ENST00000628930,1,1,193,0,0,0,1
PLSCR3_ENST00000619711,1,1,193,0,0,0,1
MICAL3_ENST00000585038,1,1,193,0,0,0,1
FAM19A5_ENST00000358295,1,1,193,0,0,0,1
NPSR1_ENST00000359791,1,1,193,0,0,0,1
AOAH_ENST00000617537,1,1,193,0,0,0,1
HES7_ENST00000317814,1,1,193,0,0,0,1
CLN8_ENST00000635751,1,1,193,0,0,0,1
TNFSF13_ENST00000380535,1,1,193,0,0,0,1
FAM19A5_ENST00000406880,1,1,193,0,0,0,1
DPP6_ENST00000427557,1,1,193,0,0,0,1
GAS7_ENST00000396115,1,1,193,0,0,0,1
DHRS7C_ENST00000571134,1,1,193,0,0,0,1
ADGRA1_ENST00000607359,1,1,193,0,0,0,1
SHBG_ENST00000340624,1,1,193,0,0,0,1
SHBG_ENST00000576728,1,1,193,0,0,0,1
NDEL1_ENST00000380025,1,1,193,0,0,0,1
AC129492.3,1,1,193,0,0,0,1
TP53_ENST00000619485,1,1,193,0,0,0,1
NPSR1_ENST00000360581,1,1,193,0,0,0,1
SOX15_ENST00000538513,1,1,193,0,0,0,1
SLC25A35_ENST00000580340,1,1,193,0,0,0,1
CLN8_ENST00000520991,1,1,193,0,0,0,1
CACNA2D1_ENST00000423588,1,1,193,0,0,0,1
BID_ENST00000399774,1,1,193,0,0,0,1
TRAPPC9_ENST00000438773,1,1,193,0,0,0,1
CHRNB1_ENST00000576360,1,1,193,0,0,0,1
SPEM3,1,1,193,0,0,0,1
CNTROB_ENST00000565740,1,1,193,0,0,0,1
CHRNB1_ENST00000575379,1,1,193,0,0,0,1
USP43_ENST00000570475,1,1,193,0,0,0,1
TMEM107_ENST00000532998,1,1,193,0,0,0,1
DMD_ENST00000620040,1,1,193,0,0,0,1
TP53_ENST00000617185,1,1,193,0,0,0,1
RPL26_ENST00000293842,1,1,193,0,0,0,1
NPSR1_ENST00000531252,1,1,193,0,0,0,1
ZBTB4_ENST00000380599,1,1,193,0,0,0,1
TP53_ENST00000610623,1,1,193,0,0,0,1
PHF21B_ENST00000403565,1,1,193,0,0,0,1
EGFR_ENST00000455089,1,1,193,0,0,0,1
AC007326.4,1,1,193,0,0,0,1
ALOXE3_ENST00000380149,1,1,193,0,0,0,1
MTSS1_ENST00000518547,1,1,193,0,0,0,1
KRBA2_ENST00000331336,1,1,193,0,0,0,1
PIK3R6_ENST00000614407,1,1,193,0,0,0,1
NPSR1_ENST00000381553,1,1,193,0,0,0,1
ARHGEF15_ENST00000421050,1,1,193,0,0,0,1
KRBA2_ENST00000396267,1,1,193,0,0,0,1
TRAPPC1_ENST00000540486,1,1,193,0,0,0,1
KAZN_ENST00000636203,1,1,193,0,0,0,1
DGCR6_ENST00000413981,1,1,193,0,0,0,1
ALOX15B_ENST00000572022,1,1,193,0,0,0,1
SHBG_ENST00000575903,1,1,193,0,0,0,1
CHD3_ENST00000358181,1,1,193,0,0,0,1
ANGPT2_ENST00000338312,1,1,193,0,0,0,1
TNK1_ENST00000570896,1,1,193,0,0,0,1
TMEM102_ENST00000396568,1,1,193,0,0,0,1
GRB10_ENST00000398810,1,1,193,0,0,0,1
MICAL3_ENST00000400561,1,1,193,0,0,0,1
IGLV10-54,1,1,193,0,0,0,1
LANCL3_ENST00000614025,1,1,193,0,0,0,1
PRRG1_ENST00000378628,1,1,193,0,0,0,1
AURKB_ENST00000578549,1,1,193,0,0,0,1
GAS7_ENST00000542249,1,1,193,0,0,0,1
CFAP46_ENST00000368585,1,1,193,0,0,0,1
POU5F1B_ENST00000645438,1,1,193,0,0,0,1
CFAP52_ENST00000576499,1,1,193,0,0,0,1
RANGRF_ENST00000580434,1,1,193,0,0,0,1
DLGAP2_ENST00000421627,1,1,193,0,0,0,1
PRODH_ENST00000610940,1,1,193,0,0,0,1
DPP6_ENST00000619756,1,1,193,0,0,0,1
WRAP53_ENST00000431639,1,1,193,0,0,0,1
PHF21B_ENST00000629843,1,1,193,0,0,0,1
ZBED1_ENST00000381222,1,1,193,0,0,0,1
VAMP2_ENST00000404970,1,1,193,0,0,0,1
